name,K,index,category,compute_success,n_of_clauses
oc8051gmcadata,10,4,linear,True,888
oc8051gmcadata,10,5,linear,True,886
oc8051gmcadata,10,6,linear,True,919
oc8051gmcadata,10,7,linear,True,917
oc8051gmcadata,10,8,linear,True,916
oc8051gmcadata,10,9,linear,True,920
oc8051gmfbaddr,5,0,linear,True,867
oc8051gmfbaddr,5,1,linear,False,NA
oc8051gmfbaddr,5,2,linear,False,NA
oc8051gmfbaddr,5,3,linear,False,NA
oc8051gmfbaddr,5,4,linear,False,NA
oc8051gmfbaddr,6,0,linear,False,NA
oc8051gmfbaddr,6,1,linear,False,NA
oc8051gmfbaddr,6,2,linear,False,NA
oc8051gmfbaddr,6,3,linear,False,NA
oc8051gmfbaddr,6,4,linear,False,NA
oc8051gmfbaddr,6,5,linear,False,NA
oc8051gmfbaddr,7,0,linear,False,NA
oc8051gmfbaddr,7,1,linear,False,NA
oc8051gmfbaddr,7,2,linear,False,NA
oc8051gmfbaddr,7,3,linear,False,NA
oc8051gmfbaddr,7,4,linear,False,NA
oc8051gmfbaddr,7,5,linear,False,NA
oc8051gmfbaddr,7,6,linear,False,NA
oc8051gmfbaddr,8,0,linear,False,NA
oc8051gmfbaddr,8,1,linear,False,NA
oc8051gmfbaddr,8,2,linear,False,NA
oc8051gmfbaddr,8,3,linear,False,NA
oc8051gmfbaddr,8,4,linear,False,NA
oc8051gmfbaddr,8,5,linear,False,NA
oc8051gmfbaddr,8,6,linear,False,NA
oc8051gmfbaddr,8,7,linear,False,NA
oc8051gmfbaddr,9,0,linear,False,NA
oc8051gmfbaddr,9,1,linear,False,NA
oc8051gmfbaddr,9,2,linear,False,NA
oc8051gmfbaddr,9,3,linear,False,NA
oc8051gmfbaddr,9,4,linear,False,NA
oc8051gmfbaddr,9,5,linear,False,NA
oc8051gmfbaddr,9,6,linear,False,NA
oc8051gmfbaddr,9,7,linear,False,NA
oc8051gmfbaddr,9,8,linear,False,NA
oc8051gmfbaddr,10,0,linear,True,867
oc8051gmfbaddr,10,1,linear,False,NA
oc8051gmfbaddr,10,2,linear,True,898
oc8051gmfbaddr,10,3,linear,True,898
oc8051gmfbaddr,10,4,linear,True,898
oc8051gmfbaddr,10,5,linear,True,898
oc8051gmfbaddr,10,6,linear,True,921
oc8051gmfbaddr,10,7,linear,True,919
oc8051gmfbaddr,10,8,linear,True,919
oc8051gmfbaddr,10,9,linear,True,925
oski15a01b01s,5,0,linear,False,NA
oski15a01b01s,5,1,linear,False,NA
oski15a01b01s,5,2,linear,False,NA
oski15a01b01s,5,3,linear,False,NA
oski15a01b01s,5,4,linear,False,NA
oski15a01b01s,6,0,linear,False,NA
oski15a01b01s,6,1,linear,False,NA
oski15a01b01s,6,2,linear,False,NA
oski15a01b01s,6,3,linear,False,NA
oski15a01b01s,6,4,linear,False,NA
oski15a01b01s,6,5,linear,False,NA
oski15a01b01s,7,0,linear,False,NA
oski15a01b01s,7,1,linear,False,NA
oski15a01b01s,7,2,linear,False,NA
oski15a01b01s,7,3,linear,False,NA
oski15a01b01s,7,4,linear,False,NA
oski15a01b01s,7,5,linear,False,NA
oski15a01b01s,7,6,linear,False,NA
oski15a01b01s,8,0,linear,False,NA
oski15a01b01s,8,1,linear,False,NA
oski15a01b01s,8,2,linear,False,NA
oski15a01b01s,8,3,linear,False,NA
oski15a01b01s,8,4,linear,False,NA
oski15a01b01s,8,5,linear,False,NA
oski15a01b01s,8,6,linear,False,NA
oski15a01b01s,8,7,linear,False,NA
oski15a01b01s,9,0,linear,False,NA
oski15a01b01s,9,1,linear,False,NA
oski15a01b01s,9,2,linear,False,NA
oski15a01b01s,9,3,linear,False,NA
oski15a01b01s,9,4,linear,False,NA
oski15a01b01s,9,5,linear,False,NA
oski15a01b01s,9,6,linear,False,NA
oski15a01b01s,9,7,linear,False,NA
oski15a01b01s,9,8,linear,False,NA
oski15a01b01s,10,0,linear,True,14547
oski15a01b01s,10,1,linear,False,NA
oski15a01b01s,10,2,linear,False,NA
oski15a01b01s,10,3,linear,False,NA
oski15a01b01s,10,4,linear,False,NA
oski15a01b01s,10,5,linear,False,NA
oski15a01b01s,10,6,linear,False,NA
oski15a01b01s,10,7,linear,False,NA
oski15a01b01s,10,8,linear,False,NA
oski15a01b01s,10,9,linear,False,NA
oski15a01b04s,5,0,linear,True,14547
oski15a01b04s,5,1,linear,False,NA
oski15a01b04s,5,2,linear,False,NA
oski15a01b04s,5,3,linear,False,NA
oski15a01b04s,5,4,linear,False,NA
oski15a01b04s,6,0,linear,False,NA
oski15a01b04s,6,1,linear,False,NA
oski15a01b04s,6,2,linear,False,NA
oski15a01b04s,6,3,linear,False,NA
oski15a01b04s,6,4,linear,False,NA
oski15a01b04s,6,5,linear,False,NA
oski15a01b04s,7,0,linear,False,NA
oski15a01b04s,7,1,linear,False,NA
oski15a01b04s,7,2,linear,False,NA
oski15a01b04s,7,3,linear,False,NA
oski15a01b04s,7,4,linear,False,NA
oski15a01b04s,7,5,linear,False,NA
oski15a01b04s,7,6,linear,False,NA
oski15a01b04s,8,0,linear,False,NA
oski15a01b04s,8,1,linear,False,NA
oski15a01b04s,8,2,linear,False,NA
oski15a01b04s,8,3,linear,False,NA
oski15a01b04s,8,4,linear,False,NA
oski15a01b04s,8,5,linear,False,NA
oski15a01b04s,8,6,linear,False,NA
oski15a01b04s,8,7,linear,False,NA
oski15a01b04s,9,0,linear,False,NA
oski15a01b04s,9,1,linear,False,NA
oski15a01b04s,9,2,linear,False,NA
oski15a01b04s,9,3,linear,False,NA
oski15a01b04s,9,4,linear,False,NA
oski15a01b04s,9,5,linear,False,NA
oski15a01b04s,9,6,linear,False,NA
oski15a01b04s,9,7,linear,False,NA
oski15a01b04s,9,8,linear,False,NA
oski15a01b04s,10,0,linear,True,14547
oski15a01b04s,10,1,linear,False,NA
oski15a01b04s,10,2,linear,False,NA
oski15a01b04s,10,3,linear,False,NA
oski15a01b04s,10,4,linear,False,NA
oski15a01b04s,10,5,linear,False,NA
oski15a01b04s,10,6,linear,False,NA
oski15a01b04s,10,7,linear,False,NA
oski15a01b04s,10,8,linear,False,NA
oski15a01b04s,10,9,linear,False,NA
oski15a01b05s,5,0,linear,False,NA
oski15a01b05s,5,1,linear,False,NA
oski15a01b05s,5,2,linear,False,NA
oski15a01b05s,5,3,linear,False,NA
oski15a01b05s,5,4,linear,False,NA
oski15a01b05s,6,0,linear,False,NA
oski15a01b05s,6,1,linear,False,NA
oski15a01b05s,6,2,linear,False,NA
oski15a01b05s,6,3,linear,False,NA
oski15a01b05s,6,4,linear,False,NA
oski15a01b05s,6,5,linear,False,NA
oski15a01b05s,7,0,linear,False,NA
oski15a01b05s,7,1,linear,False,NA
oski15a01b05s,7,2,linear,False,NA
oski15a01b05s,7,3,linear,False,NA
oski15a01b05s,7,4,linear,False,NA
oski15a01b05s,7,5,linear,False,NA
oski15a01b05s,7,6,linear,False,NA
oski15a01b05s,8,0,linear,False,NA
oski15a01b05s,8,1,linear,False,NA
oski15a01b05s,8,2,linear,False,NA
oski15a01b05s,8,3,linear,False,NA
oski15a01b05s,8,4,linear,False,NA
oski15a01b05s,8,5,linear,False,NA
oski15a01b05s,8,6,linear,False,NA
oski15a01b05s,8,7,linear,False,NA
oski15a01b05s,9,0,linear,False,NA
oski15a01b05s,9,1,linear,False,NA
oski15a01b05s,9,2,linear,False,NA
oski15a01b05s,9,3,linear,False,NA
oski15a01b05s,9,4,linear,False,NA
oski15a01b05s,9,5,linear,False,NA
oski15a01b05s,9,6,linear,False,NA
oski15a01b05s,9,7,linear,False,NA
oski15a01b05s,9,8,linear,False,NA
oski15a01b05s,10,0,linear,True,14547
oski15a01b05s,10,1,linear,False,NA
oski15a01b05s,10,2,linear,False,NA
oski15a01b05s,10,3,linear,False,NA
oski15a01b05s,10,4,linear,False,NA
oski15a01b05s,10,5,linear,False,NA
oski15a01b05s,10,6,linear,False,NA
oski15a01b05s,10,7,linear,False,NA
oski15a01b05s,10,8,linear,False,NA
oski15a01b05s,10,9,linear,False,NA
oski15a01b09s,5,0,linear,False,NA
oski15a01b09s,5,1,linear,False,NA
oski15a01b09s,5,2,linear,False,NA
oski15a01b09s,5,3,linear,False,NA
oski15a01b09s,5,4,linear,False,NA
oski15a01b09s,6,0,linear,False,NA
oski15a01b09s,6,1,linear,False,NA
oski15a01b09s,6,2,linear,False,NA
oski15a01b09s,6,3,linear,False,NA
oski15a01b09s,6,4,linear,False,NA
oski15a01b09s,6,5,linear,False,NA
oski15a01b09s,7,0,linear,False,NA
oski15a01b09s,7,1,linear,False,NA
oski15a01b09s,7,2,linear,False,NA
oski15a01b09s,7,3,linear,False,NA
oski15a01b09s,7,4,linear,False,NA
oski15a01b09s,7,5,linear,False,NA
oski15a01b09s,7,6,linear,False,NA
oski15a01b09s,8,0,linear,False,NA
oski15a01b09s,8,1,linear,False,NA
oski15a01b09s,8,2,linear,False,NA
oski15a01b09s,8,3,linear,False,NA
oski15a01b09s,8,4,linear,False,NA
oski15a01b09s,8,5,linear,False,NA
oski15a01b09s,8,6,linear,False,NA
oski15a01b09s,8,7,linear,False,NA
oski15a01b09s,9,0,linear,False,NA
oski15a01b09s,9,1,linear,False,NA
oski15a01b09s,9,2,linear,False,NA
oski15a01b09s,9,3,linear,False,NA
oski15a01b09s,9,4,linear,False,NA
oski15a01b09s,9,5,linear,False,NA
oski15a01b09s,9,6,linear,False,NA
oski15a01b09s,9,7,linear,False,NA
oski15a01b09s,9,8,linear,False,NA
oski15a01b09s,10,0,linear,True,14547
oski15a01b09s,10,1,linear,False,NA
oski15a01b09s,10,2,linear,False,NA
oski15a01b09s,10,3,linear,False,NA
oski15a01b09s,10,4,linear,False,NA
oski15a01b09s,10,5,linear,False,NA
oski15a01b09s,10,6,linear,False,NA
oski15a01b09s,10,7,linear,False,NA
oski15a01b09s,10,8,linear,False,NA
oski15a01b09s,10,9,linear,False,NA
oski15a01b10s,5,0,linear,False,NA
oski15a01b10s,5,1,linear,False,NA
oski15a01b10s,5,2,linear,False,NA
oski15a01b10s,5,3,linear,False,NA
oski15a01b10s,5,4,linear,False,NA
oski15a01b10s,6,0,linear,False,NA
oski15a01b10s,6,1,linear,False,NA
oski15a01b10s,6,2,linear,False,NA
oski15a01b10s,6,3,linear,False,NA
oski15a01b10s,6,4,linear,False,NA
oski15a01b10s,6,5,linear,False,NA
oski15a01b10s,7,0,linear,False,NA
oski15a01b10s,7,1,linear,False,NA
oski15a01b10s,7,2,linear,False,NA
oski15a01b10s,7,3,linear,False,NA
oski15a01b10s,7,4,linear,False,NA
oski15a01b10s,7,5,linear,False,NA
oski15a01b10s,7,6,linear,False,NA
oski15a01b10s,8,0,linear,False,NA
oski15a01b10s,8,1,linear,False,NA
oski15a01b10s,8,2,linear,False,NA
oski15a01b10s,8,3,linear,False,NA
oski15a01b10s,8,4,linear,False,NA
oski15a01b10s,8,5,linear,False,NA
oski15a01b10s,8,6,linear,False,NA
oski15a01b10s,8,7,linear,False,NA
oski15a01b10s,9,0,linear,False,NA
oski15a01b10s,9,1,linear,False,NA
oski15a01b10s,9,2,linear,False,NA
oski15a01b10s,9,3,linear,False,NA
oski15a01b10s,9,4,linear,False,NA
oski15a01b10s,9,5,linear,False,NA
oski15a01b10s,9,6,linear,False,NA
oski15a01b10s,9,7,linear,False,NA
oski15a01b10s,9,8,linear,False,NA
oski15a01b10s,10,0,linear,True,14547
oski15a01b10s,10,1,linear,False,NA
oski15a01b10s,10,2,linear,False,NA
oski15a01b10s,10,3,linear,False,NA
oski15a01b10s,10,4,linear,False,NA
oski15a01b10s,10,5,linear,False,NA
oski15a01b10s,10,6,linear,False,NA
oski15a01b10s,10,7,linear,False,NA
oski15a01b10s,10,8,linear,False,NA
oski15a01b10s,10,9,linear,False,NA
oski15a01b11s,5,0,linear,False,NA
oski15a01b11s,5,1,linear,False,NA
oski15a01b11s,5,2,linear,False,NA
oski15a01b11s,5,3,linear,False,NA
oski15a01b11s,5,4,linear,False,NA
oski15a01b11s,6,0,linear,False,NA
oski15a01b11s,6,1,linear,False,NA
oski15a01b11s,6,2,linear,False,NA
oski15a01b11s,6,3,linear,False,NA
oski15a01b11s,6,4,linear,False,NA
oski15a01b11s,6,5,linear,False,NA
oski15a01b11s,7,0,linear,False,NA
oski15a01b11s,7,1,linear,False,NA
oski15a01b11s,7,2,linear,False,NA
oski15a01b11s,7,3,linear,False,NA
oski15a01b11s,7,4,linear,False,NA
oski15a01b11s,7,5,linear,False,NA
oski15a01b11s,7,6,linear,False,NA
oski15a01b11s,8,0,linear,False,NA
oski15a01b11s,8,1,linear,False,NA
oski15a01b11s,8,2,linear,False,NA
oski15a01b11s,8,3,linear,False,NA
oski15a01b11s,8,4,linear,False,NA
oski15a01b11s,8,5,linear,False,NA
oski15a01b11s,8,6,linear,False,NA
oski15a01b11s,8,7,linear,False,NA
oski15a01b11s,9,0,linear,False,NA
oski15a01b11s,9,1,linear,False,NA
oski15a01b11s,9,2,linear,False,NA
oski15a01b11s,9,3,linear,False,NA
oski15a01b11s,9,4,linear,False,NA
oski15a01b11s,9,5,linear,False,NA
oski15a01b11s,9,6,linear,False,NA
oski15a01b11s,9,7,linear,False,NA
oski15a01b11s,9,8,linear,False,NA
oski15a01b11s,10,0,linear,True,14547
oski15a01b11s,10,1,linear,False,NA
oski15a01b11s,10,2,linear,False,NA
oski15a01b11s,10,3,linear,False,NA
oski15a01b11s,10,4,linear,False,NA
oski15a01b11s,10,5,linear,False,NA
oski15a01b11s,10,6,linear,False,NA
oski15a01b11s,10,7,linear,False,NA
oski15a01b11s,10,8,linear,False,NA
oski15a01b11s,10,9,linear,False,NA
oski15a01b13s,5,0,linear,False,NA
oski15a01b13s,5,1,linear,False,NA
oski15a01b13s,5,2,linear,False,NA
oski15a01b13s,5,3,linear,False,NA
oski15a01b13s,5,4,linear,False,NA
oski15a01b13s,6,0,linear,False,NA
oski15a01b13s,6,1,linear,False,NA
oski15a01b13s,6,2,linear,False,NA
oski15a01b13s,6,3,linear,False,NA
oski15a01b13s,6,4,linear,False,NA
oski15a01b13s,6,5,linear,False,NA
oski15a01b13s,7,0,linear,False,NA
oski15a01b13s,7,1,linear,False,NA
oski15a01b13s,7,2,linear,False,NA
oski15a01b13s,7,3,linear,False,NA
oski15a01b13s,7,4,linear,False,NA
oski15a01b13s,7,5,linear,False,NA
oski15a01b13s,7,6,linear,False,NA
oski15a01b13s,8,0,linear,False,NA
oski15a01b13s,8,1,linear,False,NA
oski15a01b13s,8,2,linear,False,NA
oski15a01b13s,8,3,linear,False,NA
oski15a01b13s,8,4,linear,False,NA
oski15a01b13s,8,5,linear,False,NA
oski15a01b13s,8,6,linear,False,NA
oski15a01b13s,8,7,linear,False,NA
oski15a01b13s,9,0,linear,False,NA
oski15a01b13s,9,1,linear,False,NA
oski15a01b13s,9,2,linear,False,NA
oski15a01b13s,9,3,linear,False,NA
oski15a01b13s,9,4,linear,False,NA
oski15a01b13s,9,5,linear,False,NA
oski15a01b13s,9,6,linear,False,NA
oski15a01b13s,9,7,linear,False,NA
oski15a01b13s,9,8,linear,False,NA
oski15a01b13s,10,0,linear,True,14547
oski15a01b13s,10,1,linear,False,NA
oski15a01b13s,10,2,linear,False,NA
oski15a01b13s,10,3,linear,False,NA
oski15a01b13s,10,4,linear,False,NA
oski15a01b13s,10,5,linear,False,NA
oski15a01b13s,10,6,linear,False,NA
oski15a01b13s,10,7,linear,False,NA
oski15a01b13s,10,8,linear,False,NA
oski15a01b13s,10,9,linear,False,NA
oski15a01b15s,5,0,linear,True,14547
oski15a01b15s,5,1,linear,False,NA
oski15a01b15s,5,2,linear,False,NA
oski15a01b15s,5,3,linear,False,NA
oski15a01b15s,5,4,linear,False,NA
oski15a01b15s,6,0,linear,False,NA
oski15a01b15s,6,1,linear,False,NA
oski15a01b15s,6,2,linear,False,NA
oski15a01b15s,6,3,linear,False,NA
oski15a01b15s,6,4,linear,False,NA
oski15a01b15s,6,5,linear,False,NA
oski15a01b15s,7,0,linear,False,NA
oski15a01b15s,7,1,linear,False,NA
oski15a01b15s,7,2,linear,False,NA
oski15a01b15s,7,3,linear,False,NA
oski15a01b15s,7,4,linear,False,NA
oski15a01b15s,7,5,linear,False,NA
oski15a01b15s,7,6,linear,False,NA
oski15a01b15s,8,0,linear,False,NA
oski15a01b15s,8,1,linear,False,NA
oski15a01b15s,8,2,linear,False,NA
oski15a01b15s,8,3,linear,False,NA
oski15a01b15s,8,4,linear,False,NA
oski15a01b15s,8,5,linear,False,NA
oski15a01b15s,8,6,linear,False,NA
oski15a01b15s,8,7,linear,False,NA
oski15a01b15s,9,0,linear,False,NA
oski15a01b15s,9,1,linear,False,NA
oski15a01b15s,9,2,linear,False,NA
oski15a01b15s,9,3,linear,False,NA
oski15a01b15s,9,4,linear,False,NA
oski15a01b15s,9,5,linear,False,NA
oski15a01b15s,9,6,linear,False,NA
oski15a01b15s,9,7,linear,False,NA
oski15a01b15s,9,8,linear,False,NA
oski15a01b15s,10,0,linear,True,14547
oski15a01b15s,10,1,linear,False,NA
oski15a01b15s,10,2,linear,False,NA
oski15a01b15s,10,3,linear,False,NA
oski15a01b15s,10,4,linear,False,NA
oski15a01b15s,10,5,linear,False,NA
oski15a01b15s,10,6,linear,False,NA
oski15a01b15s,10,7,linear,False,NA
oski15a01b15s,10,8,linear,False,NA
oski15a01b15s,10,9,linear,False,NA
oski15a01b16s,5,0,linear,False,NA
oski15a01b16s,5,1,linear,False,NA
oski15a01b16s,5,2,linear,False,NA
oski15a01b16s,5,3,linear,False,NA
oski15a01b16s,5,4,linear,False,NA
oski15a01b16s,6,0,linear,False,NA
oski15a01b16s,6,1,linear,False,NA
oski15a01b16s,6,2,linear,False,NA
oski15a01b16s,6,3,linear,False,NA
oski15a01b16s,6,4,linear,False,NA
oski15a01b16s,6,5,linear,False,NA
oski15a01b16s,7,0,linear,False,NA
oski15a01b16s,7,1,linear,False,NA
oski15a01b16s,7,2,linear,False,NA
oski15a01b16s,7,3,linear,False,NA
oski15a01b16s,7,4,linear,False,NA
oski15a01b16s,7,5,linear,False,NA
oski15a01b16s,7,6,linear,False,NA
oski15a01b16s,8,0,linear,False,NA
oski15a01b16s,8,1,linear,False,NA
oski15a01b16s,8,2,linear,False,NA
oski15a01b16s,8,3,linear,False,NA
oski15a01b16s,8,4,linear,False,NA
oski15a01b16s,8,5,linear,False,NA
oski15a01b16s,8,6,linear,False,NA
oski15a01b16s,8,7,linear,False,NA
oski15a01b16s,9,0,linear,False,NA
oski15a01b16s,9,1,linear,False,NA
oski15a01b16s,9,2,linear,False,NA
oski15a01b16s,9,3,linear,False,NA
oski15a01b16s,9,4,linear,False,NA
oski15a01b16s,9,5,linear,False,NA
oski15a01b16s,9,6,linear,False,NA
oski15a01b16s,9,7,linear,False,NA
oski15a01b16s,9,8,linear,False,NA
oski15a01b16s,10,0,linear,True,14547
oski15a01b16s,10,1,linear,False,NA
oski15a01b16s,10,2,linear,False,NA
oski15a01b16s,10,3,linear,False,NA
oski15a01b16s,10,4,linear,False,NA
oski15a01b16s,10,5,linear,False,NA
oski15a01b16s,10,6,linear,False,NA
oski15a01b16s,10,7,linear,False,NA
oski15a01b16s,10,8,linear,False,NA
oski15a01b16s,10,9,linear,False,NA
oski15a01b17s,5,0,linear,True,14547
oski15a01b17s,5,1,linear,False,NA
oski15a01b17s,5,2,linear,False,NA
oski15a01b17s,5,3,linear,False,NA
oski15a01b17s,5,4,linear,False,NA
oski15a01b17s,6,0,linear,False,NA
oski15a01b17s,6,1,linear,False,NA
oski15a01b17s,6,2,linear,False,NA
oski15a01b17s,6,3,linear,False,NA
oski15a01b17s,6,4,linear,False,NA
oski15a01b17s,6,5,linear,False,NA
oski15a01b17s,7,0,linear,False,NA
oski15a01b17s,7,1,linear,False,NA
oski15a01b17s,7,2,linear,False,NA
oski15a01b17s,7,3,linear,False,NA
oski15a01b17s,7,4,linear,False,NA
oski15a01b17s,7,5,linear,False,NA
oski15a01b17s,7,6,linear,False,NA
oski15a01b17s,8,0,linear,False,NA
oski15a01b17s,8,1,linear,False,NA
oski15a01b17s,8,2,linear,False,NA
oski15a01b17s,8,3,linear,False,NA
oski15a01b17s,8,4,linear,False,NA
oski15a01b17s,8,5,linear,False,NA
oski15a01b17s,8,6,linear,False,NA
oski15a01b17s,8,7,linear,False,NA
oski15a01b17s,9,0,linear,False,NA
oski15a01b17s,9,1,linear,False,NA
oski15a01b17s,9,2,linear,False,NA
oski15a01b17s,9,3,linear,False,NA
oski15a01b17s,9,4,linear,False,NA
oski15a01b17s,9,5,linear,False,NA
oski15a01b17s,9,6,linear,False,NA
oski15a01b17s,9,7,linear,False,NA
oski15a01b17s,9,8,linear,False,NA
oski15a01b17s,10,0,linear,True,14547
oski15a01b17s,10,1,linear,False,NA
oski15a01b17s,10,2,linear,False,NA
oski15a01b17s,10,3,linear,False,NA
oski15a01b17s,10,4,linear,False,NA
oski15a01b17s,10,5,linear,False,NA
oski15a01b17s,10,6,linear,False,NA
oski15a01b17s,10,7,linear,False,NA
oski15a01b17s,10,8,linear,False,NA
oski15a01b17s,10,9,linear,False,NA
oski15a01b19s,5,0,linear,False,NA
oski15a01b19s,5,1,linear,False,NA
oski15a01b19s,5,2,linear,False,NA
oski15a01b19s,5,3,linear,False,NA
oski15a01b19s,5,4,linear,False,NA
oski15a01b19s,6,0,linear,False,NA
oski15a01b19s,6,1,linear,False,NA
oski15a01b19s,6,2,linear,False,NA
oski15a01b19s,6,3,linear,False,NA
oski15a01b19s,6,4,linear,False,NA
oski15a01b19s,6,5,linear,False,NA
oski15a01b19s,7,0,linear,False,NA
oski15a01b19s,7,1,linear,False,NA
oski15a01b19s,7,2,linear,False,NA
oski15a01b19s,7,3,linear,False,NA
oski15a01b19s,7,4,linear,False,NA
oski15a01b19s,7,5,linear,False,NA
oski15a01b19s,7,6,linear,False,NA
oski15a01b19s,8,0,linear,False,NA
oski15a01b19s,8,1,linear,False,NA
oski15a01b19s,8,2,linear,False,NA
oski15a01b19s,8,3,linear,False,NA
oski15a01b19s,8,4,linear,False,NA
oski15a01b19s,8,5,linear,False,NA
oski15a01b19s,8,6,linear,False,NA
oski15a01b19s,8,7,linear,False,NA
oski15a01b19s,9,0,linear,False,NA
oski15a01b19s,9,1,linear,False,NA
oski15a01b19s,9,2,linear,False,NA
oski15a01b19s,9,3,linear,False,NA
oski15a01b19s,9,4,linear,False,NA
oski15a01b19s,9,5,linear,False,NA
oski15a01b19s,9,6,linear,False,NA
oski15a01b19s,9,7,linear,False,NA
oski15a01b19s,9,8,linear,False,NA
oski15a01b19s,10,0,linear,True,14547
oski15a01b19s,10,1,linear,False,NA
oski15a01b19s,10,2,linear,False,NA
oski15a01b19s,10,3,linear,False,NA
oski15a01b19s,10,4,linear,False,NA
oski15a01b19s,10,5,linear,False,NA
oski15a01b19s,10,6,linear,False,NA
oski15a01b19s,10,7,linear,False,NA
oski15a01b19s,10,8,linear,False,NA
oski15a01b19s,10,9,linear,False,NA
oski15a01b20s,5,0,linear,False,NA
oski15a01b20s,5,1,linear,False,NA
oski15a01b20s,5,2,linear,False,NA
oski15a01b20s,5,3,linear,False,NA
oski15a01b20s,5,4,linear,False,NA
oski15a01b20s,6,0,linear,False,NA
oski15a01b20s,6,1,linear,False,NA
oski15a01b20s,6,2,linear,False,NA
oski15a01b20s,6,3,linear,False,NA
oski15a01b20s,6,4,linear,False,NA
oski15a01b20s,6,5,linear,False,NA
oski15a01b20s,7,0,linear,False,NA
oski15a01b20s,7,1,linear,False,NA
oski15a01b20s,7,2,linear,False,NA
oski15a01b20s,7,3,linear,False,NA
oski15a01b20s,7,4,linear,False,NA
oski15a01b20s,7,5,linear,False,NA
oski15a01b20s,7,6,linear,False,NA
oski15a01b20s,8,0,linear,False,NA
oski15a01b20s,8,1,linear,False,NA
oski15a01b20s,8,2,linear,False,NA
oski15a01b20s,8,3,linear,False,NA
oski15a01b20s,8,4,linear,False,NA
oski15a01b20s,8,5,linear,False,NA
oski15a01b20s,8,6,linear,False,NA
oski15a01b20s,8,7,linear,False,NA
oski15a01b20s,9,0,linear,False,NA
oski15a01b20s,9,1,linear,False,NA
oski15a01b20s,9,2,linear,False,NA
oski15a01b20s,9,3,linear,False,NA
oski15a01b20s,9,4,linear,False,NA
oski15a01b20s,9,5,linear,False,NA
oski15a01b20s,9,6,linear,False,NA
oski15a01b20s,9,7,linear,False,NA
oski15a01b20s,9,8,linear,False,NA
oski15a01b20s,10,0,linear,True,14547
oski15a01b20s,10,1,linear,False,NA
oski15a01b20s,10,2,linear,False,NA
oski15a01b20s,10,3,linear,False,NA
oski15a01b20s,10,4,linear,False,NA
oski15a01b20s,10,5,linear,False,NA
oski15a01b20s,10,6,linear,False,NA
oski15a01b20s,10,7,linear,False,NA
oski15a01b20s,10,8,linear,False,NA
oski15a01b20s,10,9,linear,False,NA
oski15a01b21s,5,0,linear,False,NA
oski15a01b21s,5,1,linear,False,NA
oski15a01b21s,5,2,linear,False,NA
oski15a01b21s,5,3,linear,False,NA
oski15a01b21s,5,4,linear,False,NA
oski15a01b21s,6,0,linear,False,NA
oski15a01b21s,6,1,linear,False,NA
oski15a01b21s,6,2,linear,False,NA
oski15a01b21s,6,3,linear,False,NA
oski15a01b21s,6,4,linear,False,NA
oski15a01b21s,6,5,linear,False,NA
oski15a01b21s,7,0,linear,False,NA
oski15a01b21s,7,1,linear,False,NA
oski15a01b21s,7,2,linear,False,NA
oski15a01b21s,7,3,linear,False,NA
oski15a01b21s,7,4,linear,False,NA
oski15a01b21s,7,5,linear,False,NA
oski15a01b21s,7,6,linear,False,NA
oski15a01b21s,8,0,linear,False,NA
oski15a01b21s,8,1,linear,False,NA
oski15a01b21s,8,2,linear,False,NA
oski15a01b21s,8,3,linear,False,NA
oski15a01b21s,8,4,linear,False,NA
oski15a01b21s,8,5,linear,False,NA
oski15a01b21s,8,6,linear,False,NA
oski15a01b21s,8,7,linear,False,NA
oski15a01b21s,9,0,linear,False,NA
oski15a01b21s,9,1,linear,False,NA
oski15a01b21s,9,2,linear,False,NA
oski15a01b21s,9,3,linear,False,NA
oski15a01b21s,9,4,linear,False,NA
oski15a01b21s,9,5,linear,False,NA
oski15a01b21s,9,6,linear,False,NA
oski15a01b21s,9,7,linear,False,NA
oski15a01b21s,9,8,linear,False,NA
oski15a01b21s,10,0,linear,True,14547
oski15a01b21s,10,1,linear,False,NA
oski15a01b21s,10,2,linear,False,NA
oski15a01b21s,10,3,linear,False,NA
oski15a01b21s,10,4,linear,False,NA
oski15a01b21s,10,5,linear,False,NA
oski15a01b21s,10,6,linear,False,NA
oski15a01b21s,10,7,linear,False,NA
oski15a01b21s,10,8,linear,False,NA
oski15a01b21s,10,9,linear,False,NA
oski15a01b22s,5,0,linear,True,14547
oski15a01b22s,5,1,linear,False,NA
oski15a01b22s,5,2,linear,False,NA
oski15a01b22s,5,3,linear,False,NA
oski15a01b22s,5,4,linear,False,NA
oski15a01b22s,6,0,linear,False,NA
oski15a01b22s,6,1,linear,False,NA
oski15a01b22s,6,2,linear,False,NA
oski15a01b22s,6,3,linear,False,NA
oski15a01b22s,6,4,linear,False,NA
oski15a01b22s,6,5,linear,False,NA
oski15a01b22s,7,0,linear,False,NA
oski15a01b22s,7,1,linear,False,NA
oski15a01b22s,7,2,linear,False,NA
oski15a01b22s,7,3,linear,False,NA
oski15a01b22s,7,4,linear,False,NA
oski15a01b22s,7,5,linear,False,NA
oski15a01b22s,7,6,linear,False,NA
oski15a01b22s,8,0,linear,False,NA
oski15a01b22s,8,1,linear,False,NA
oski15a01b22s,8,2,linear,False,NA
oski15a01b22s,8,3,linear,False,NA
oski15a01b22s,8,4,linear,False,NA
