instance_name,K,formula_size,proofdoor_size,ratio
qspiflash_qflexpress_divfive-p036,18,145881,1055,0.0072319219089531876
qspiflash_qflexpress_divfive-p036,19,153544,1095,0.007131506278330642
qspiflash_qflexpress_divfive-p036,20,161207,1238,0.007679567264448814
qspiflash_qflexpress_divfive-p036,21,168870,1180,0.006987623615799136
qspiflash_qflexpress_divfive-p036,22,176533,1243,0.007041176437266687
qspiflash_qflexpress_divfive-p036,23,184196,1142,0.006199917479206932
qspiflash_qflexpress_divfive-p036,24,191859,1144,0.005962712200105286
qspiflash_qflexpress_divfive-p036,25,199522,1147,0.0057487394873748255
qspiflash_qflexpress_divfive-p036,26,207185,1593,0.007688780558438111
qspiflash_qflexpress_divfive-p036,27,214848,2044,0.00951370271075365
qspiflash_qflexpress_divfive-p036,28,222511,1190,0.005348050208753724
qspiflash_qflexpress_divfive-p036,29,230174,1213,0.0052699262297218625
qspiflash_qflexpress_divfive-p036,30,237837,1178,0.004952971993424067
qspiflash_qflexpress_divfive-p104,1,15610,128,0.008199871877001922
qspiflash_qflexpress_divfive-p104,2,23273,261,0.011214712327589912
qspiflash_qflexpress_divfive-p104,3,30936,335,0.01082880786139126
qspiflash_qflexpress_divfive-p104,4,38599,397,0.010285240550273323
qspiflash_qflexpress_divfive-p104,5,46262,444,0.00959750983528598
qspiflash_qflexpress_divfive-p104,6,53925,502,0.009309225776541493
qspiflash_qflexpress_divfive-p104,7,61588,617,0.010018185360784568
qspiflash_qflexpress_divfive-p104,8,69251,647,0.009342825374362825
qspiflash_qflexpress_divfive-p104,9,76914,756,0.009829159840861221
qspiflash_qflexpress_divfive-p104,10,84577,932,0.011019544320559963
qspiflash_qflexpress_divfive-p104,11,92240,926,0.010039028620988726
qspiflash_qflexpress_divfive-p104,12,99903,766,0.007667437414291863
qspiflash_qflexpress_divfive-p104,13,107566,948,0.008813193760110073
qspiflash_qflexpress_divfive-p104,14,115229,981,0.00851348184918727
qspiflash_qflexpress_divfive-p104,15,122892,1023,0.00832438238453276
qspiflash_qflexpress_divfive-p104,16,130555,1143,0.008754930872046264
qspiflash_qflexpress_divfive-p107,1,15736,127,0.008070665988815454
qspiflash_qflexpress_divfive-p107,2,23462,259,0.011039127099139033
qspiflash_qflexpress_divfive-p107,3,31188,332,0.010645119917917148
qspiflash_qflexpress_divfive-p107,4,38914,393,0.010099193092460297
qspiflash_qflexpress_divfive-p107,5,46640,439,0.009412521440823328
qspiflash_qflexpress_divfive-p107,6,54366,479,0.008810653717396902
qspiflash_qflexpress_divfive-p107,7,62092,514,0.008278039038845584
qspiflash_qflexpress_divfive-p107,8,69818,546,0.007820332865450171
qspiflash_qflexpress_divfive-p107,9,77544,575,0.007415144949963892
qspiflash_qflexpress_divfive-p107,10,85270,601,0.007048199835815645
qspiflash_qflexpress_divfive-p107,11,92996,624,0.006709966020043873
qspiflash_qflexpress_divfive-p107,12,100722,644,0.006393836500466631
qspiflash_qflexpress_divfive-p107,13,108448,661,0.00609508704632635
qspiflash_qflexpress_divfive-p107,14,116174,677,0.005827465698004717
qspiflash_qflexpress_divfive-p107,15,123900,692,0.005585149313962873
qspiflash_qflexpress_divfive-p107,16,131626,706,0.005363681947335633
qspiflash_qflexpress_divfive-p107,17,139352,742,0.005324645502038004
qspiflash_qflexpress_divfive-p107,18,147078,825,0.0056092685513809
qspiflash_qflexpress_divfive-p107,19,154804,758,0.004896514301956022
qspiflash_qflexpress_divfive-p107,20,162530,774,0.004762197748108042
qspiflash_qflexpress_divfive-p107,21,170256,890,0.005227422234752373
qspiflash_qflexpress_divfive-p107,22,177982,811,0.004556640559157668
qspiflash_qflexpress_divfive-p107,23,185708,836,0.004501690826458742
qspiflash_qflexpress_divfive-p107,24,193434,1079,0.00557813000816816
qspiflash_qflexpress_divfive-p107,25,201160,901,0.004479021674289123
qspiflash_qflexpress_divfive-p107,26,208886,968,0.004634106641900367
qspiflash_qflexpress_divfive-p113,1,15640,127,0.008120204603580563
qspiflash_qflexpress_divfive-p113,2,23318,259,0.011107299082254052
qspiflash_qflexpress_divfive-p113,3,30996,368,0.011872499677377727
qspiflash_qflexpress_divfive-p113,4,38674,418,0.010808294978538554
qspiflash_qflexpress_divfive-p113,5,46352,490,0.010571280635139799
qspiflash_qflexpress_divfive-p113,6,54030,543,0.010049972237645753
qspiflash_qflexpress_divfive-p113,7,61708,666,0.010792765929863227
qspiflash_qflexpress_divfive-p113,8,69386,817,0.011774709595595654
qspiflash_qflexpress_divfive-p113,9,77064,816,0.01058860168171909
qspiflash_qflexpress_divfive-p121,1,15610,128,0.008199871877001922
qspiflash_qflexpress_divfive-p121,2,23273,261,0.011214712327589912
qspiflash_qflexpress_divfive-p121,3,30936,335,0.01082880786139126
qspiflash_qflexpress_divfive-p121,4,38599,426,0.011036555351174902
qspiflash_qflexpress_divfive-p121,5,46262,490,0.010591846439842635
qspiflash_qflexpress_divfive-p121,6,53925,562,0.010421882243857209
qspiflash_qflexpress_divfive-p121,7,61588,623,0.010115606936416185
qspiflash_qflexpress_divfive-p121,8,69251,761,0.01098901098901099
qspiflash_qflexpress_divfive-p121,9,76914,691,0.008984060119094053
qspiflash_qflexpress_divfive-p121,10,84577,862,0.010191896141977134
qspiflash_qflexpress_divfive-p121,11,92240,873,0.009464440589765827
qspiflash_qflexpress_divfive-p121,12,99903,947,0.009479194818974405
qspiflash_qflexpress_divfive-p121,13,107566,1121,0.010421508655151256
qspiflash_qflexpress_divfive-p121,14,115229,871,0.00755886105060358
qspiflash_qflexpress_divfive-p121,15,122892,1067,0.008682420336555675
shift_register_top_w128_d16_e0,1,102989,2189,0.02125469710357417
shift_register_top_w128_d16_e0,2,154483,4124,0.026695494002576335
shift_register_top_w128_d16_e0,3,205977,5922,0.028750782854396365
shift_register_top_w128_d16_e0,4,257471,8504,0.03302896248509541
shift_register_top_w128_d16_e0,5,308965,9411,0.03045976081433172
shift_register_top_w128_d16_e0,6,360459,8636,0.023958342002835274
shift_register_top_w16_d16_e0,1,14285,285,0.019950997549877492
shift_register_top_w16_d16_e0,2,21427,540,0.02520184813552994
shift_register_top_w16_d16_e0,3,28569,773,0.02705729987048899
shift_register_top_w16_d16_e0,4,35711,1063,0.029766738539945676
shift_register_top_w16_d16_e0,5,42853,1287,0.030032903180640794
shift_register_top_w16_d16_e0,6,49995,963,0.019261926192619263
shift_register_top_w16_d16_e0,7,57137,1524,0.026672733955230413
shift_register_top_w16_d16_e0,8,64279,1327,0.020644378412856455
shift_register_top_w16_d16_e0,9,71421,988,0.013833466347432828
shift_register_top_w16_d16_e0,10,78563,1839,0.02340796558176241
shift_register_top_w16_d16_e0,11,85705,1851,0.02159733971180211
shift_register_top_w16_d32_e0,1,27431,543,0.01979512230687908
shift_register_top_w16_d32_e0,2,41146,1056,0.025664706168278813
shift_register_top_w16_d32_e0,3,54861,1533,0.0279433477333625
shift_register_top_w16_d32_e0,4,68576,2038,0.029718852076528232
shift_register_top_w16_d32_e0,5,82291,2479,0.030124801011046167
shift_register_top_w16_d32_e0,6,96006,2755,0.02869612315896923
shift_register_top_w16_d32_e0,7,109721,3435,0.03130667784653804
shift_register_top_w16_d32_e0,8,123436,3112,0.02521144560744029
shift_register_top_w16_d32_e0,9,137151,3666,0.026729662926263754
shift_register_top_w16_d32_e0,10,150866,3558,0.023583842615300995
shift_register_top_w16_d64_e0,1,53531,1057,0.019745567988642094
shift_register_top_w16_d64_e0,2,80296,2084,0.025953970309853542
shift_register_top_w16_d64_e0,3,107061,3088,0.0288433696677595
shift_register_top_w16_d64_e0,4,133826,4043,0.030210870832274746
shift_register_top_w16_d64_e0,5,160591,5092,0.03170787902186299
shift_register_top_w16_d64_e0,6,187356,6200,0.033092081385170474
shift_register_top_w16_d64_e0,7,214121,5140,0.024005118601164763
shift_register_top_w16_d64_e0,8,240886,6113,0.025377149356957233
shift_register_top_w16_d64_e0,9,267651,6053,0.022615271379520345
shift_register_top_w16_d8_e0,1,7625,155,0.020327868852459016
shift_register_top_w16_d8_e0,2,11437,280,0.024481944565882662
shift_register_top_w16_d8_e0,3,15249,364,0.023870417732310314
shift_register_top_w16_d8_e0,4,19061,506,0.026546351188290226
shift_register_top_w16_d8_e0,5,22873,535,0.023390023171424825
shift_register_top_w16_d8_e0,6,26685,538,0.020161139216788457
shift_register_top_w16_d8_e0,7,30497,664,0.02177263337377447
shift_register_top_w16_d8_e0,8,34309,595,0.017342388294616574
shift_register_top_w16_d8_e0,9,38121,501,0.013142362477374676
shift_register_top_w16_d8_e0,10,41933,511,0.012186106407841079
shift_register_top_w16_d8_e0,11,45745,665,0.014537107880642693
shift_register_top_w16_d8_e0,12,49557,543,0.010957079726375689
shift_register_top_w16_d8_e0,13,53369,575,0.010774044857501545
shift_register_top_w16_d8_e0,14,57181,648,0.011332435599237509
shift_register_top_w32_d16_e0,1,26957,557,0.020662536632414585
shift_register_top_w32_d16_e0,2,40435,1052,0.026017064424384815
shift_register_top_w32_d16_e0,3,53913,1506,0.0279338934950754
shift_register_top_w32_d16_e0,4,67391,2071,0.030731106527577868
shift_register_top_w32_d16_e0,5,80869,1591,0.01967379341898626
shift_register_top_w32_d16_e0,6,94347,2336,0.024759663794291287
shift_register_top_w32_d16_e0,7,107825,3061,0.028388592626941805
shift_register_top_w32_d16_e0,8,121303,2272,0.01872995721457837
shift_register_top_w32_d16_e0,9,134781,2501,0.018556027926784933
shift_register_top_w64_d8_e0,1,27209,587,0.021573743981770737
shift_register_top_w64_d8_e0,2,40813,1048,0.02567809276456031
shift_register_top_w64_d8_e0,3,54417,1372,0.025212709263649227
shift_register_top_w64_d8_e0,4,68021,1898,0.02790314755737199
shift_register_top_w64_d8_e0,5,81625,2018,0.024722817764165392
shift_register_top_w64_d8_e0,6,95229,2309,0.02424681557088702
shift_register_top_w64_d8_e0,7,108833,2517,0.023127176499774884
shift_register_top_w64_d8_e0,8,122437,2442,0.019944951281067
shift_register_top_w64_d8_e0,9,136041,3044,0.02237560735366544
shift_register_top_w64_d8_e0,10,149645,2838,0.01896488355775335
shift_register_top_w64_d8_e0,11,163249,1995,0.012220595531978757
shift_register_top_w64_d8_e0,12,176853,2339,0.013225673299293764
shift_register_top_w64_d8_e0,13,190457,2037,0.01069532755425109
shift_register_top_w64_d8_e0,14,204061,2006,0.00983039385281852
vis_arrays_am2901,1,5948,9,0.0015131136516476126
vis_arrays_am2901,2,8888,34,0.003825382538253825
vis_arrays_am2901,3,11828,38,0.003212715590125127
vis_arrays_am2901,4,14768,84,0.005687973997833153
vis_arrays_am2901,5,17708,61,0.0034447707250960017
vis_arrays_am2901,6,20648,115,0.005569546687330492
vis_arrays_am2901,7,23588,104,0.0044090215363744275
vis_arrays_am2901,8,26528,140,0.0052774427020506635
vis_arrays_am2910_p3,1,5920,3,0.0005067567567567568
vis_arrays_am2910_p3,2,8824,16,0.001813236627379873
vis_arrays_am2910_p3,3,11728,49,0.004178035470668486
vis_arrays_am2910_p3,4,14632,47,0.0032121377802077637
vis_arrays_am2910_p3,5,17536,61,0.003478558394160584
vis_arrays_am2910_p3,6,20440,65,0.0031800391389432484
vis_arrays_am2910_p3,10,32056,84,0.002620414275018717
vis_arrays_am2910_p3,11,34960,85,0.002431350114416476
vis_arrays_am2910_p3,12,37864,88,0.0023241073315022186
vis_arrays_am2910_p3,13,40768,92,0.0022566718995290424
vis_arrays_am2910_p3,14,43672,102,0.002335592599377175
vis_arrays_am2910_p3,15,46576,103,0.0022114393679148058
vis_arrays_am2910_p3,16,49480,110,0.002223120452708165
vis_arrays_am2910_p3,19,58192,110,0.0018902941985152598
vis_arrays_am2910_p3,20,61096,114,0.0018659159355767971
vis_arrays_am2910_p3,21,64000,120,0.001875
vis_arrays_buf_bug,1,1786,23,0.012877939529675251
vis_arrays_buf_bug,2,2668,47,0.017616191904047975
vis_arrays_buf_bug,3,3550,15,0.004225352112676056
vis_arrays_buf_bug,4,4432,71,0.01601985559566787
vis_arrays_buf_bug,5,5314,114,0.021452766277756868
vis_arrays_buf_bug,6,6196,68,0.010974822466107165
vis_arrays_buf_bug,7,7078,93,0.01313930488838655
vis_arrays_buf_bug,8,7960,157,0.019723618090452262
vis_arrays_buf_bug,9,8842,122,0.01379778330694413
vis_arrays_buf_bug,10,9724,176,0.01809954751131222
vis_arrays_buf_bug,11,10606,265,0.024985857062040356
vis_arrays_buf_bug,12,11488,292,0.02541782729805014
vis_arrays_buf_bug,13,12370,305,0.02465642683912692
vis_arrays_buf_bug,14,13252,261,0.019695140356172654
vis_arrays_buf_bug,16,15016,260,0.017314864144912095
zipcpu-busdelay-p00,1,18037,143,0.00792814769640184
zipcpu-busdelay-p00,2,26910,274,0.010182088442958008
zipcpu-busdelay-p00,3,35783,487,0.013609814716485482
zipcpu-busdelay-p00,4,44656,533,0.01193568613400215
zipcpu-busdelay-p00,5,53529,649,0.012124269087784191
zipcpu-busdelay-p00,6,62402,1206,0.01932630364411397
zipcpu-busdelay-p00,7,71275,737,0.010340231497720098
zipcpu-busdelay-p00,8,80148,799,0.009969057244098418
zipcpu-busdelay-p00,9,89021,953,0.010705339189629414
zipcpu-busdelay-p00,10,97894,1143,0.01167589433468854
zipcpu-busdelay-p00,11,106767,1033,0.00967527419521013
zipcpu-busdelay-p00,12,115640,1168,0.010100311310965063
zipcpu-busdelay-p00,13,124513,1180,0.009476922088456626
zipcpu-busdelay-p00,14,133386,1270,0.009521239110551333
zipcpu-busdelay-p00,15,142259,1464,0.010291088788758533
zipcpu-busdelay-p00,16,151132,1351,0.008939205462774264
zipcpu-busdelay-p00,17,160005,1274,0.007962251179650636
zipcpu-busdelay-p00,18,168878,1581,0.009361787799476546
zipcpu-busdelay-p00,19,177751,1798,0.010115273613087972
zipcpu-busdelay-p46,1,18037,141,0.00781726451183678
zipcpu-busdelay-p46,2,26910,271,0.010070605722779636
zipcpu-busdelay-p46,3,35783,483,0.013498029790682726
zipcpu-busdelay-p46,4,44656,529,0.011846112504478682
zipcpu-busdelay-p46,5,53529,555,0.010368211623605897
zipcpu-busdelay-p46,6,62402,659,0.010560558956443703
zipcpu-busdelay-p46,7,71275,617,0.008656611715187654
zipcpu-busdelay-p46,8,80148,718,0.0089584269102161
zipcpu-busdelay-p46,9,89021,653,0.0073353478392738794
zipcpu-busdelay-p46,10,97894,613,0.006261875089382393
zipcpu-busdelay-p46,11,106767,976,0.009141401369336968
zipcpu-busdelay-p46,12,115640,1076,0.009304738844690418
zipcpu-busdelay-p46,13,124513,1084,0.008705918257531342
zipcpu-busdelay-p46,14,133386,1176,0.00881651747559714
zipcpu-busdelay-p46,15,142259,1218,0.008561848459499926
zipcpu-busdelay-p46,16,151132,1125,0.00744382394198449
zipcpu-busdelay-p46,17,160005,1296,0.00809974688290991
zipcpu-busdelay-p46,18,168878,1334,0.007899193500633594
zipcpu-busdelay-p46,19,177751,1612,0.00906886599794094
zipcpu-busdelay-p46,20,186624,1316,0.007051611796982167
zipcpu-busdelay-p46,21,195497,1508,0.007713673355601365
zipcpu-busdelay-p46,22,204370,1730,0.008465038900034251
zipcpu-busdelay-p46,23,213243,1714,0.008037778496832253
zipcpu-busdelay-p46,24,222116,1941,0.008738677087647896
zipcpu-busdelay-p46,25,230989,1783,0.0077189822891999185
zipcpu-busdelay-p46,26,239862,1521,0.006341146159041449
zipcpu-busdelay-p47,1,18037,140,0.007761822919554249
zipcpu-busdelay-p47,2,26910,269,0.009996283909327388
zipcpu-busdelay-p47,3,35783,480,0.01341419109633066
zipcpu-busdelay-p47,4,44656,525,0.011756538874955213
zipcpu-busdelay-p47,5,53529,573,0.010704477946533654
zipcpu-busdelay-p47,6,62402,597,0.009567001057658408
zipcpu-busdelay-p47,7,71275,606,0.008502279901788846
zipcpu-busdelay-p47,8,80148,613,0.007648350551479763
zipcpu-busdelay-p47,9,89021,610,0.0068523157457229195
zipcpu-busdelay-p47,10,97894,655,0.006690910576746276
zipcpu-busdelay-p47,11,106767,684,0.006406473910477956
zipcpu-busdelay-p47,12,115640,659,0.005698720166032515
zipcpu-busdelay-p47,16,151132,679,0.004492761294762194
zipcpu-busdelay-p47,20,186624,1415,0.007582090192043896
zipcpu-busdelay-p47,21,195497,1376,0.007038471178585861
zipcpu-busdelay-p47,22,204370,1891,0.009252825757205069
zipcpu-busdelay-p47,23,213243,1451,0.006804443756653208
zipcpu-busdelay-p47,24,222116,1546,0.006960327036323362
zipcpu-busdelay-p47,25,230989,1457,0.006307659672105598
zipcpu-busdelay-p47,26,239862,2054,0.008563257206226913
zipcpu-busdelay-p47,27,248735,1559,0.006267714636058456
zipcpu-busdelay-p47,28,257608,1717,0.006665165678084532
zipcpu-busdelay-p47,29,266481,1735,0.006510783132756181
zipcpu-busdelay-p47,30,275354,1719,0.006242872810999659
zipcpu-busdelay-p47,31,284227,1832,0.006445552322615375
zipcpu-busdelay-p47,32,293100,1792,0.00611395428181508
zipcpu-busdelay-p47,33,301973,1901,0.006295264808443139
zipcpu-busdelay-p47,34,310846,2015,0.006482309568081944
zipcpu-busdelay-p47,35,319719,1848,0.005780075628911638
zipcpu-zipmmu-p33,1,27929,104,0.003723728024633893
zipcpu-zipmmu-p33,2,41839,175,0.004182700351346829
zipcpu-zipmmu-p33,3,55749,259,0.004645823243466251
zipcpu-zipmmu-p33,4,69659,304,0.004364116625274552
zipcpu-zipmmu-p33,5,83569,420,0.0050257870741542915
zipcpu-zipmmu-p33,6,97479,469,0.004811292688681665
zipcpu-zipmmu-p33,7,111389,609,0.005467326217130955
zipcpu-zipmmu-p33,8,125299,626,0.004996049449716279
zipcpu-zipmmu-p33,9,139209,827,0.005940707856532264
zipcpu-zipmmu-p33,10,153119,731,0.00477406461640946
zipcpu-zipmmu-p33,11,167029,754,0.004514186159289705
zipcpu-zipmmu-p33,12,180939,1053,0.005819640873443536
zipcpu-zipmmu-p33,13,194849,1066,0.005470903109587424
zipcpu-zipmmu-p33,14,208759,1304,0.00624643727935083
zipcpu-zipmmu-p48,1,27929,103,0.003687922947473952
zipcpu-zipmmu-p48,2,41839,174,0.004158799206481991
zipcpu-zipmmu-p48,3,55749,257,0.004609948160505121
zipcpu-zipmmu-p48,4,69659,302,0.004335405331687219
zipcpu-zipmmu-p48,5,83569,465,0.005564264260670823
zipcpu-zipmmu-p48,6,97479,430,0.0044112065162753
zipcpu-zipmmu-p48,7,111389,442,0.0039680758423183615
zipcpu-zipmmu-p48,8,125299,735,0.005865968603101381
zipcpu-zipmmu-p48,9,139209,672,0.004827274098657414
zipcpu-zipmmu-p48,10,153119,916,0.005982275223845506
zipcpu-zipmmu-p48,11,167029,1140,0.006825162097599818
